Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,SeniorCitizenLabel,ServiceCount,AvgMonthlySpend,ChargeToTenureRatio,CLV,TenureGroup_num,ChargesBand_num,ContractRisk,IsNewCustomer,IsLongTermCustomer,HasNoAddOns,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes
0,0,2,1,1,0,1,49.6,114.7,1,0,1,57.35,0.8649,114.7,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,6,1,0,0,1,20.95,109.5,0,0,0,18.25,1.1479,109.5,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,48,1,2,1,1,97.05,4692.95,0,0,4,97.77,0.9926,4692.95,2,3,1,0,0,0,0,1,0,0,0,1,1,0,1,1
1,1,25,1,0,0,1,25.4,546.85,0,0,0,21.87,1.1614,546.85,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,64,1,0,2,1,19.7,1274.05,0,0,0,19.91,0.9895,1274.05,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,50,0,1,0,1,35.0,1782.4,0,0,2,35.65,0.9818,1782.4,3,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0
1,1,52,1,2,1,0,101.25,5301.1,0,0,3,101.94,0.9932,5301.1,3,3,1,0,1,0,0,0,0,1,0,0,1,0,1,1
1,0,4,1,2,0,1,70.2,280.35,0,1,0,70.09,1.0016,280.35,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,32,1,2,0,0,90.95,2897.95,0,1,2,90.56,1.0043,2897.95,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1
1,1,45,1,1,2,0,73.85,3371.0,0,0,4,74.91,0.9858,3371.0,2,2,0,0,0,0,1,0,0,1,1,1,0,1,1,0
1,0,9,1,2,0,1,88.05,801.3,0,0,2,89.03,0.989,801.3,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,1
1,0,66,1,2,1,1,105.95,6975.25,1,1,4,105.69,1.0025,6975.25,3,3,1,0,1,0,1,0,0,1,0,0,1,1,1,1
0,1,3,1,2,0,0,91.85,257.05,1,0,2,85.68,1.072,257.05,0,2,2,1,0,0,0,1,0,1,0,0,1,0,0,1
0,0,54,1,0,2,0,20.1,1079.45,0,0,0,19.99,1.0055,1079.45,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1,0,0,40.1,40.1,1,0,2,40.1,1.0,40.1,0,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0
1,1,64,1,2,2,0,110.3,6997.3,0,0,5,109.33,1.0089,6997.3,3,3,0,0,1,0,0,0,0,1,1,1,0,1,1,1
0,0,31,1,2,0,1,73.9,2217.15,1,1,0,71.52,1.0333,2217.15,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0
0,0,14,1,2,0,1,89.8,1129.1,1,0,2,80.65,1.1135,1129.1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0,12,1,2,1,1,85.15,979.05,0,0,2,81.59,1.0436,979.05,0,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,67,1,1,1,1,60.95,4119.4,0,1,3,61.48,0.9914,4119.4,3,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,1,35,1,1,0,0,72.25,2568.55,1,0,4,73.39,0.9845,2568.55,2,2,2,0,0,0,0,1,0,1,1,0,1,1,1,0
0,0,45,1,1,2,0,73.55,3349.1,0,0,3,74.42,0.9883,3349.1,2,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1
0,0,10,1,1,0,0,46.0,492.1,0,0,0,49.21,0.9348,492.1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,29,1,1,0,1,58.55,1718.95,0,1,2,59.27,0.9879,1718.95,2,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,24,1,0,1,0,24.6,605.25,0,0,0,25.22,0.9754,605.25,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,66,1,0,2,1,19.75,1344.5,0,0,0,20.37,0.9696,1344.5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0,0,51,1,2,1,0,86.35,4267.15,0,0,2,83.67,1.032,4267.15,3,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,45,1,0,2,0,25.5,1121.05,0,0,0,24.91,1.0237,1121.05,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,49,1,0,1,0,19.0,918.7,0,0,0,18.75,1.0133,918.7,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,0,29,1,0,2,1,19.55,521.8,0,0,0,17.99,1.0867,521.8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,40,1,2,0,1,110.1,4469.1,0,0,5,111.73,0.9854,4469.1,2,3,2,0,0,0,1,0,0,1,1,1,0,1,1,1
0,0,37,1,2,0,1,96.55,3580.3,1,1,2,96.76,0.9978,3580.3,2,3,2,0,0,0,0,1,0,1,0,0,0,0,1,1
0,0,25,1,2,0,0,69.75,1729.35,0,0,0,69.17,1.0084,1729.35,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,22,0,1,0,1,50.6,1073.3,0,0,3,48.79,1.0371,1073.3,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1
0,0,72,0,1,2,1,65.6,4566.5,0,0,6,63.42,1.0344,4566.5,3,2,0,0,1,0,0,0,0,0,1,1,1,1,1,1
0,0,7,0,1,0,1,40.1,293.3,1,0,2,41.9,0.957,293.3,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1
1,1,33,1,1,2,0,82.1,2603.1,0,0,5,78.88,1.0408,2603.1,2,2,0,0,0,0,1,0,0,0,0,1,1,1,1,1
0,0,23,1,2,0,1,79.1,1783.75,0,0,2,77.55,1.02,1783.75,1,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,24,1,2,0,1,101.25,2440.15,1,1,3,101.67,0.9959,2440.15,1,3,2,0,0,0,0,1,0,1,0,1,0,0,1,1
0,0,1,1,2,0,0,79.55,79.55,1,0,1,79.55,1.0,79.55,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,69,1,1,2,0,90.65,6322.1,0,0,6,91.62,0.9894,6322.1,3,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,3,1,0,1,1,20.55,57.4,0,0,0,19.13,1.0742,57.4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0,56,1,1,1,1,75.75,4284.65,0,0,4,76.51,0.9901,4284.65,3,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1
0,0,65,1,2,1,1,110.0,7138.65,0,0,5,109.83,1.0015,7138.65,3,3,1,0,1,0,1,0,0,1,1,0,1,1,1,1
1,0,71,1,0,1,0,20.85,1539.75,0,0,0,21.69,0.9613,1539.75,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,14,1,2,0,1,80.35,1058.1,0,1,1,75.58,1.0631,1058.1,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,2,1,2,0,1,70.15,123.8,0,0,0,61.9,1.1333,123.8,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,32,1,2,1,0,84.05,2781.85,1,0,1,86.93,0.9669,2781.85,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,40,1,1,0,0,67.45,2731.0,0,0,3,68.28,0.9878,2731.0,2,2,2,0,0,0,0,1,0,0,1,0,1,0,0,1
0,0,1,1,0,0,0,20.75,20.75,0,0,0,20.75,1.0,20.75,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,1,2,0,1,89.1,89.1,1,0,2,89.1,1.0,89.1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,1
0,0,7,1,2,0,1,69.9,497.3,0,0,0,71.04,0.984,497.3,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,15,1,1,0,1,51.1,711.15,0,0,0,47.41,1.0778,711.15,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0
1,1,17,1,2,0,0,94.4,1607.2,1,0,3,94.54,0.9985,1607.2,1,2,2,0,0,0,0,1,0,1,1,0,1,0,1,0
0,0,19,1,2,0,1,78.25,1490.95,1,0,2,78.47,0.9972,1490.95,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0,71,1,0,2,0,25.55,1898.1,0,0,0,26.73,0.9559,1898.1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,54,1,1,2,0,60.0,3273.95,0,0,2,60.63,0.9896,3273.95,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1,0,31,1,2,0,1,90.55,2929.75,0,0,3,94.51,0.9581,2929.75,2,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0
0,0,11,1,2,0,0,76.4,838.7,0,0,1,76.25,1.002,838.7,0,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,18,1,2,0,1,84.95,1443.65,0,1,2,80.2,1.0592,1443.65,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,72,1,2,2,1,110.1,7746.7,0,1,5,107.59,1.0233,7746.7,3,3,0,0,1,0,0,0,0,1,1,1,0,1,1,1
0,0,71,1,2,0,1,99.65,6951.15,0,1,3,97.9,1.0179,6951.15,3,3,2,0,1,0,1,0,0,1,0,1,0,0,1,1
0,0,5,0,1,0,0,45.4,214.75,0,1,3,42.95,1.057,214.75,0,1,2,1,0,0,1,0,0,0,0,0,1,1,1,0
1,0,38,1,1,1,0,69.0,2669.45,0,0,3,70.25,0.9822,2669.45,2,2,1,0,0,0,1,0,0,1,0,0,1,1,0,1
0,1,5,1,1,0,1,48.65,235.2,0,0,1,47.04,1.0342,235.2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,1,1,0,1,44.15,92.65,1,1,0,46.32,0.9532,92.65,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,52,1,1,2,0,59.85,3103.25,0,1,2,59.68,1.0028,3103.25,3,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
0,0,8,1,2,0,1,75.75,606.25,1,1,0,75.78,0.9996,606.25,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,68,1,1,2,1,80.65,5330.2,0,0,4,78.39,1.0288,5330.2,3,2,0,0,1,0,0,1,0,1,0,1,1,0,1,1
1,1,69,1,0,1,1,20.55,1403.1,0,0,0,20.33,1.0108,1403.1,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,0,42,1,1,0,1,66.4,2727.8,0,0,3,64.95,1.0223,2727.8,2,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0
0,0,50,1,2,2,1,100.2,5038.45,0,0,4,100.77,0.9943,5038.45,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,1
0,0,1,1,0,0,1,19.1,19.1,1,0,0,19.1,1.0,19.1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,2,0,1,80.3,80.3,1,1,1,80.3,1.0,80.3,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
1,0,33,1,1,0,1,44.55,1462.6,0,0,0,44.32,1.0052,1462.6,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,7,1,0,0,0,20.35,150.6,0,0,0,21.51,0.9461,150.6,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,64,1,2,0,1,91.8,5960.5,0,0,3,93.13,0.9857,5960.5,3,2,2,0,1,0,0,1,0,1,1,1,1,0,0,0
0,0,1,1,2,0,1,74.9,74.9,1,0,1,74.9,1.0,74.9,0,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,59,1,0,2,1,20.2,1192.3,0,0,0,20.21,0.9995,1192.3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,6,1,1,0,0,50.35,314.55,0,0,0,52.42,0.9605,314.55,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,3,1,0,0,0,18.8,56.0,0,0,0,18.67,1.007,56.0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,15,1,0,0,0,20.45,330.8,0,0,0,22.05,0.9274,330.8,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1,13,1,1,1,1,64.75,877.35,0,0,2,67.49,0.9594,877.35,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,23,1,2,0,1,98.7,2249.1,0,0,3,97.79,1.0093,2249.1,1,3,2,0,0,0,1,0,0,1,0,1,0,0,1,1
1,0,31,1,2,0,0,89.45,2807.65,0,1,2,90.57,0.9876,2807.65,2,2,2,0,0,0,0,1,0,1,1,0,0,0,1,0
0,0,29,1,1,1,1,58.75,1696.2,0,0,3,58.49,1.0044,1696.2,2,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0
1,0,49,1,0,1,0,20.7,1032.05,0,0,0,21.06,0.9829,1032.05,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,0,56,1,2,0,1,85.6,4902.8,0,0,1,87.55,0.9777,4902.8,3,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,63,1,1,2,1,80.3,4995.35,0,0,5,79.29,1.0127,4995.35,3,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1
1,0,63,1,1,2,0,79.8,5034.05,0,0,4,79.91,0.9986,5034.05,3,2,0,0,1,0,1,0,0,1,0,0,1,1,1,1
1,1,24,1,2,0,1,79.85,1857.75,0,1,1,77.41,1.0315,1857.75,1,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0
1,0,36,1,1,1,0,54.1,1992.85,0,1,2,55.36,0.9772,1992.85,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,9,1,2,0,1,80.85,751.65,1,1,1,83.52,0.968,751.65,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,3,0,1,0,0,24.75,66.95,1,0,0,22.32,1.1089,66.95,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,21,1,1,1,0,80.9,1714.95,0,0,5,81.66,0.9907,1714.95,1,2,1,0,0,0,0,0,1,0,1,0,1,1,1,1
1,1,13,1,0,1,0,24.5,343.6,0,0,0,26.43,0.927,343.6,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,1,20.15,20.15,0,0,0,20.15,1.0,20.15,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,25,1,0,1,0,20.05,520.1,0,0,0,20.8,0.9639,520.1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,71,1,0,2,1,19.6,1387.45,0,0,0,19.54,1.0031,1387.45,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,66,1,2,1,1,114.3,7383.7,0,0,6,111.87,1.0217,7383.7,3,3,1,0,1,0,0,0,0,1,1,1,1,1,1,1
0,0,45,1,2,1,1,100.3,4483.95,0,0,4,99.64,1.0066,4483.95,2,3,1,0,0,0,0,1,0,0,1,1,0,0,1,1
1,0,22,1,2,0,1,80.0,1706.45,0,0,1,77.57,1.0313,1706.45,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,67,1,0,1,1,20.85,1327.4,0,0,0,19.81,1.0525,1327.4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,68,1,2,2,1,89.95,5974.3,0,0,2,87.86,1.0238,5974.3,3,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1,1,0,1,0,2,0,20.0,0.0,0,0,0,20.0,1.0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,49,1,2,0,1,90.85,4515.85,1,1,2,92.16,0.9858,4515.85,3,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,4,1,1,0,0,48.75,179.85,0,1,0,44.96,1.0843,179.85,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0
1,0,63,1,1,1,0,80.0,5040.2,0,0,5,80.0,1.0,5040.2,3,2,1,0,1,0,1,0,0,1,1,1,1,1,0,1
1,0,2,1,2,0,0,79.7,165.0,1,0,2,82.5,0.9661,165.0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,21,1,0,1,1,20.35,422.7,0,0,0,20.13,1.0109,422.7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,55,1,1,2,0,57.55,3046.4,1,0,3,55.39,1.039,3046.4,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0,1,1,1,0,0,1,20.25,20.25,0,0,0,20.25,1.0,20.25,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,17,1,0,2,0,19.4,358.05,0,0,0,21.06,0.9212,358.05,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,30,1,2,0,1,100.4,2936.25,0,0,3,97.88,1.0257,2936.25,2,3,2,0,0,0,0,0,0,1,1,0,0,0,1,1
1,1,22,1,1,0,1,57.95,1271.8,0,0,3,57.81,1.0024,1271.8,1,1,2,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,9,1,1,0,1,59.5,530.05,0,0,2,58.89,1.0104,530.05,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0
1,1,1,1,0,0,0,19.2,19.2,0,0,0,19.2,1.0,19.2,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,21,1,2,0,1,86.5,1808.7,1,0,1,86.13,1.0043,1808.7,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,19,1,1,0,0,59.55,1144.6,0,0,2,60.24,0.9885,1144.6,1,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0
1,1,69,1,2,0,1,103.95,7446.9,1,0,4,107.93,0.9631,7446.9,3,3,2,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,1,0,1,0,1,25.1,25.1,1,1,0,25.1,1.0,25.1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,72,1,2,2,1,103.95,7556.9,0,0,5,104.96,0.9904,7556.9,3,3,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1,1,70,1,1,2,0,68.95,4858.7,0,0,3,69.41,0.9934,4858.7,3,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0
0,0,66,1,2,0,1,103.1,6595.0,0,0,5,99.92,1.0318,6595.0,3,3,2,0,1,0,0,0,0,1,1,1,1,1,0,1
1,1,7,0,1,0,1,24.7,149.05,0,0,0,21.29,1.1602,149.05,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,46,1,2,0,1,110.2,4972.1,0,1,5,108.09,1.0195,4972.1,2,3,2,0,0,0,0,1,0,1,1,1,0,1,1,1
0,0,39,0,1,0,1,48.95,1880.85,1,0,4,48.23,1.0149,1880.85,2,1,2,0,0,0,1,0,0,0,1,1,0,1,1,0
1,1,32,1,1,0,0,62.45,2045.55,0,0,2,63.92,0.977,2045.55,2,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,24,1,2,0,1,89.55,2187.15,0,0,3,91.13,0.9827,2187.15,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,1
1,1,6,1,2,0,1,83.55,477.55,1,0,2,79.59,1.0498,477.55,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,37,1,1,0,1,78.9,2976.95,0,0,5,80.46,0.9806,2976.95,2,2,2,0,0,0,1,0,0,1,1,1,1,1,1,0
0,1,8,1,0,0,0,20.35,178.7,0,0,0,22.34,0.9109,178.7,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,72,1,1,2,1,71.45,5025.85,0,0,3,69.8,1.0236,5025.85,3,2,0,0,1,0,0,0,0,1,1,0,1,0,1,0
1,0,71,0,1,2,0,46.35,3353.4,0,1,4,47.23,0.9814,3353.4,3,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,16,1,2,0,1,94.65,1461.15,0,0,3,91.32,1.0365,1461.15,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1,0,57,0,1,0,1,49.9,2782.4,0,0,4,48.81,1.0223,2782.4,3,1,2,0,1,0,0,0,0,0,1,0,1,1,0,1
0,0,66,1,0,1,0,25.45,1699.15,0,0,0,25.74,0.9887,1699.15,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,0,17,1,2,0,1,89.15,1496.9,1,1,3,88.05,1.0125,1496.9,1,2,2,0,0,0,0,1,0,0,0,1,1,0,1,0
0,1,21,1,0,0,0,20.75,452.2,0,0,0,21.53,0.9638,452.2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,66,1,1,2,1,66.1,4428.45,0,0,3,67.1,0.9851,4428.45,3,2,0,0,1,0,1,0,0,1,1,1,1,0,0,0
1,0,17,1,1,0,1,75.4,1322.55,0,0,3,77.8,0.9692,1322.55,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1
0,1,1,1,2,0,1,70.45,70.45,1,0,0,70.45,1.0,70.45,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,58,1,1,1,0,60.3,3563.8,1,0,3,61.44,0.9814,3563.8,3,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
1,1,8,1,0,0,0,21.05,139.75,0,0,0,17.47,1.2049,139.75,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0,27,1,1,1,0,69.35,1927.3,0,0,4,71.38,0.9716,1927.3,2,2,1,0,0,0,1,0,0,0,1,0,1,1,1,0
1,0,34,1,2,0,0,88.85,3000.25,0,0,2,88.24,1.0069,3000.25,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,1
0,0,30,1,2,1,1,97.0,3021.3,0,0,3,100.71,0.9632,3021.3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,33,1,1,0,1,66.4,2245.4,0,0,3,68.04,0.9759,2245.4,2,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0
0,1,1,0,1,0,0,24.75,24.75,1,0,0,24.75,1.0,24.75,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,14,1,1,0,0,69.2,944.65,0,0,3,67.47,1.0256,944.65,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,1
0,1,16,1,2,1,1,79.5,1264.2,0,0,1,79.01,1.0062,1264.2,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,49,1,2,2,0,100.65,4917.75,0,0,4,100.36,1.0029,4917.75,3,3,0,0,1,0,1,0,0,0,0,0,1,1,1,1
1,1,19,1,2,0,0,103.3,2012.7,1,0,4,105.93,0.9752,2012.7,1,3,2,0,0,0,0,1,0,1,0,0,1,1,1,1
1,1,70,1,1,2,0,79.7,5743.3,0,0,5,82.05,0.9714,5743.3,3,2,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1,1,32,1,1,0,0,61.4,1864.65,0,0,3,58.27,1.0537,1864.65,2,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0
0,0,18,1,2,0,1,69.8,1221.65,0,0,0,67.87,1.0284,1221.65,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,37,0,1,2,1,40.55,1390.85,0,0,3,37.59,1.0787,1390.85,2,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
0,0,4,1,2,0,1,75.65,302.35,0,0,0,75.59,1.0008,302.35,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,16,1,2,0,0,90.7,1374.9,0,0,3,85.93,1.0555,1374.9,1,2,2,0,0,0,0,1,0,1,1,1,1,0,0,0
1,0,17,1,2,0,1,80.5,1336.9,0,0,1,78.64,1.0237,1336.9,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,19,1,1,0,1,60.6,1297.8,0,0,3,68.31,0.8871,1297.8,1,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0
1,0,60,1,2,2,0,101.15,6067.4,0,0,3,101.12,1.0003,6067.4,3,3,0,0,1,0,1,0,0,1,0,0,1,0,1,1
1,1,51,1,0,2,1,24.95,1222.25,0,0,0,23.97,1.0409,1222.25,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
1,1,28,1,0,2,1,20.3,487.95,0,0,0,17.43,1.1647,487.95,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,43,1,1,2,1,60.0,2548.55,0,0,2,59.27,1.0123,2548.55,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,42,1,0,2,0,20.25,835.5,0,0,0,19.89,1.0181,835.5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,3,1,2,0,1,78.5,242.05,1,0,1,80.68,0.973,242.05,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,44.75,44.75,0,0,0,44.75,1.0,44.75,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,3,1,0,0,0,19.85,63.75,1,0,0,21.25,0.9341,63.75,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,63,1,2,2,0,98.0,6218.45,0,0,4,98.71,0.9928,6218.45,3,3,0,0,1,0,1,0,0,1,1,1,1,0,1,0
0,0,3,1,2,0,1,79.9,260.9,1,1,1,86.97,0.9187,260.9,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,68,1,2,0,1,107.7,7320.9,0,0,5,107.66,1.0004,7320.9,3,3,2,0,1,0,0,1,0,1,1,1,0,1,1,1
0,0,30,1,2,0,1,99.7,2967.35,1,1,3,98.91,1.008,2967.35,2,3,2,0,0,0,0,1,0,1,0,1,0,0,1,1
0,0,60,1,2,2,0,104.7,6333.8,0,0,4,105.56,0.9919,6333.8,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,15,1,1,0,1,58.6,939.7,1,0,2,62.65,0.9354,939.7,1,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0
0,0,45,1,2,0,1,93.9,4200.25,0,1,2,93.34,1.006,4200.25,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1
1,0,70,1,1,2,0,86.45,5950.2,0,0,6,85.0,1.0171,5950.2,3,2,0,0,1,0,1,0,0,0,1,1,1,1,1,1
1,0,10,1,2,0,1,98.5,1037.75,1,0,3,103.78,0.9491,1037.75,0,3,2,1,0,0,0,1,0,1,0,0,1,0,1,1
0,0,4,1,0,0,0,19.4,93.4,0,0,0,23.35,0.8308,93.4,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,50.45,50.45,1,0,1,50.45,1.0,50.45,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,68,1,0,2,1,24.95,1614.9,0,0,0,23.75,1.0505,1614.9,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1,1,22,1,2,0,0,75.0,1573.95,0,0,1,71.54,1.0484,1573.95,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,38,1,2,0,1,94.65,3624.3,1,0,3,95.38,0.9923,3624.3,2,2,2,0,0,0,0,1,0,1,0,1,1,0,1,0
0,0,1,1,2,0,1,100.25,100.25,1,0,3,100.25,1.0,100.25,0,3,2,1,0,0,1,0,0,1,0,1,0,0,1,1
1,0,18,1,2,0,0,78.2,1468.75,0,0,2,81.6,0.9583,1468.75,1,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0
